Movie_id,Popularity
8840,5.2051
766,4.9174
734002,5.5577
798141,3.4204
2019,5.4725
10897,3.9876
1134433,4.3588
471972,4.219
983044,5.0589
18633,4.3399
20481,4.091
536437,3.6597
121875,4.3912
201088,4.8921
11824,4.5367
1241320,3.8894
309809,3.7799
387,4.5355
1576,4.3477
900667,4.9596
1351046,4.0277
508965,4.852
15907,4.3623
362609,4.3522
37233,5.7962
343810,3.7174
267193,3.6975
641,4.4828
36648,4.6269
1043905,4.8225
9480,4.164
334524,4.8155
2265,3.8818
522402,4.1696
116711,3.7578
8275,4.5265
37834,4.0803
454640,4.3265
629176,3.8268
31058,4.667
766,4.9174
571055,6.3031
161382,4.0572
809787,3.6364
1001311,5.8374
27576,6.0179
927254,4.1474
975,4.1371
1588835,4.1153
565307,4.2326
257049,3.6755
12715,4.1158
164,5.3449
1246310,3.4567
10796,5.106
814800,4.0895
168608,3.6964
97370,4.2691
792678,4.179
26320,3.6849
412588,3.7619
49948,4.1014
36599,5.4417
844398,4.8266
799155,4.7534
75628,4.0299
1151534,4.7408
158708,4.1474
616558,4.1264
842945,3.6717
35019,4.4898
317442,5.0182
207768,3.9077
29805,4.2298
424139,4.6709
1117857,4.663
579047,6.3558
51620,3.7904
340382,3.9445
11362,4.8875
272693,4.3759
144625,3.8537
961331,3.6482
378961,4.4047
375846,5.3599
11976,3.4596
62961,4.4948
59940,4.1909
888,4.085
1196946,3.9449
258480,4.9454
820609,4.8338
38257,4.1937
2625,4.2184
447236,4.6599
10393,4.6048
80271,4.6686
64835,3.9244
136403,4.3849
913290,4.2284
231,4.2334
146451,3.8131
1272149,3.5625
11622,3.6402
1357449,4.276
12201,3.5335
1140233,4.2299
41289,3.9008
390062,5.5973
1255775,3.932
606625,3.8791
22244,4.354
9567,4.7199
352695,4.24
154122,4.0241
421658,4.906
10357,5.3659
340837,4.0702
1468057,3.8284
417466,3.1916
351915,4.4025
357397,4.0065
18480,4.3269
395000,4.0319
2899,4.2486
325583,4.2254
203801,4.1089
65771,3.4063
68722,4.4993
8984,5.5075
30331,4.0421
40350,4.075
7980,5.7079
74078,4.1318
752721,3.4556
20737,3.8275
94257,3.8134
641,4.4828
614934,6.2534
353257,3.6639
1395251,4.0683
189,5.9128
1087388,3.6786
852448,3.8787
11645,5.9075
741689,3.0805
317442,5.0182
400617,4.7545
291379,3.4595
522402,4.1696
185254,3.61
1452176,3.7129
59859,5.428
588654,3.8828
39857,3.6649
16910,4.0668
226369,3.8158
37342,4.2155
28032,3.9887
5528,4.7881
44655,4.6275
10330,4.7171
59399,3.7967
238615,4.817
307663,4.7609
10358,4.4999
523,4.4058
346672,4.5392
10775,5.7279
516486,5.376
1117388,3.9099
7484,4.6276
1493,4.383
508439,4.6926
11597,4.2201
843269,3.7249
295830,4.3919
1307300,3.9423
