Movie_id,Vote_average,Vote_count
761211,2.0,1
823216,5.8,29
294963,6.88,2469
325676,5.0,1
197976,8.0,20
9828,6.242,450
732498,5.6,17
277875,6.25,50
415366,5.0,6
9501,6.352,352
694209,6.0,1
207377,6.6,5
81540,4.25,38
1089372,0.0,0
412123,5.0,3
472640,6.7,165
56301,2.2,6
80560,6.8,150
362188,2.333,3
2639,7.251,1029
40344,5.8,16
262595,0.0,0
97206,4.0,39
919207,7.493,143
476840,0.0,0
55502,5.2,6
519959,5.5,1
366247,0.0,0
1367512,0.0,0
156341,4.857,7
9904,5.544,1114
1229766,0.0,0
383731,2.9,7
100,8.098,7056
1288998,5.8,51
955945,0.0,0
128866,2.904,26
642751,2.0,2
7861,6.421,171
356753,4.667,6
292155,6.0,1
257937,1.0,2
335360,7.3,405
403119,5.807,2820
313055,6.017,89
1274241,0.0,0
16406,5.945,291
1092843,0.0,0
549757,0.0,0
14412,7.0,663
675237,7.0,3
34667,6.9,98
587186,6.529,17
809970,6.8,100
1167913,3.667,12
134411,6.121,2448
666211,8.0,1
306372,0.0,0
428228,4.6,11
22825,5.6,1854
1229301,6.0,1
14219,5.103,305
975420,0.0,0
1472638,6.397,379
809140,7.151,705
15373,6.482,2085
1203097,4.6,10
809115,8.0,1
181553,5.5,21
1550797,7.25,26
200785,7.2,25
134411,6.121,2448
45671,5.5,32
565426,6.823,2672
975824,0.0,0
324631,5.0,16
605886,6.863,1278
87905,5.267,30
8007,6.415,1605
641707,0.0,0
389647,7.222,9
14560,5.4,2674
1078719,0.0,0
585245,7.155,1797
921436,7.212,66
568998,3.8,5
1066767,0.0,0
1329336,6.91,155
1014006,5.0,1
842814,7.5,4
407436,6.5,2573
134738,4.875,8
556457,0.0,0
912607,8.0,1
609790,7.0,2
9909,6.962,1232
487297,6.215,1567
53864,6.466,30
36324,6.8,182
564341,7.0,1
1260594,7.4,29
1279524,0.0,0
1126191,0.0,0
392732,6.0,1
660070,10.0,2
81672,5.7,55
1089372,0.0,0
462632,0.0,0
1391585,6.0,1
173707,5.3,6
252355,6.8,5
844442,6.7,3
27611,5.231,13
36929,4.6,77
21835,7.7,255
1247,6.348,1264
32292,5.3,68
11620,7.092,444
6593,7.268,224
510637,0.0,0
29177,4.4,10
400710,5.6,2359
1001323,5.3,7
1001323,5.3,7
654056,5.0,1
915982,4.8,26
589761,6.2,556
2462,6.7,502
100975,5.7,26
353629,4.2,5
486131,6.535,1824
28131,5.719,48
664561,5.029,35
1358621,7.0,1
370479,6.2,6
161517,6.0,2
160405,4.188,16
898522,2.0,2
562719,0.0,0
11638,6.005,960
1320786,0.0,0
3110,7.342,666
620705,6.6,280
60261,6.455,33
341744,7.019,391
1119945,0.0,0
743479,6.6,8
2264,6.931,131
1442046,10.0,1
452068,5.3,284
66557,6.1,35
659835,5.8,4
375804,4.695,598
70585,4.738,80
852363,5.1,5
830838,3.5,1
849369,5.821,176
598023,2.0,1
308403,5.309,55
1468336,0.0,0
741919,4.0,2
189800,6.0,2
53174,6.257,295
285753,6.9,8
49691,5.1,21
783155,7.0,1
226674,4.3,12
495056,7.9,37
999582,5.9,76
53446,6.125,28
788940,5.5,11
269444,6.1,9
723780,0.0,0
442958,8.0,5
399035,6.4,4580
315132,0.0,0
13433,6.305,77
1407011,5.0,3
1264828,6.0,1
582884,4.861,18
85146,2.0,5
911106,10.0,2
15806,4.3,16
1101344,8.0,1
772515,5.86,372
527435,7.161,2356
10535,5.417,739
618746,6.0,45
9326,6.8,1994
1466319,6.8,11
9359,6.891,1722
37519,1.7,3
523534,5.1,13
1063307,6.9,12
307692,6.6,19
482758,0.0,0
10204,6.0,2652
68823,5.192,13
1068449,3.5,1
1612251,0.0,0
8967,6.727,3278
403407,7.0,9
281272,3.5,5
703,7.734,4166
980279,0.0,0
1096757,0.0,0
787747,5.229,48
70816,6.23,50
323867,5.2,9
14164,2.936,2169
216978,4.0,5
1030612,4.667,6
288294,6.3,3
424650,4.0,1
376858,7.2,5
939628,2.0,2
499901,0.0,0
4656,4.625,8
250734,7.015,1086
1279174,0.0,0
158200,7.2,6
1643,6.911,1321
41399,6.5,2
506554,6.1,75
1298145,0.0,0
1000897,0.0,0
1233269,6.273,11
23943,5.164,146
1153080,0.0,0
9354,6.3,3262
1119744,3.6,7
1118070,0.0,0
1304151,0.0,0
178862,5.7,35
11006,6.98,776
55631,6.2,22
1318037,4.885,13
1277607,0.0,0
1096531,5.0,1
6593,7.268,224
1126699,6.6,6
613319,5.213,150
872489,0.0,0
454999,0.0,0
773471,0.0,0
181225,6.0,3
682324,0.0,0
756044,7.3,3
358357,6.5,2
33909,6.096,1647
170856,4.0,7
16287,4.7,6
1264844,0.0,0
336590,0.0,0
831493,8.0,9
1232781,7.988,42
14696,8.005,628
11808,6.532,1749
744993,6.0,6
596370,2.333,3
299922,5.614,22
46025,5.922,116
39101,6.5,616
1488600,0.0,0
1393888,0.0,0
66068,3.333,3
9040,7.532,2133
551332,7.491,3098
383559,5.667,21
166271,6.113,629
1710,6.463,1213
14818,6.3,51
1155089,7.277,390
189179,0.0,0
20651,6.5,53
1205021,0.0,0
224219,4.0,1
24524,6.029,17
539437,6.8,6
1017189,2.5,2
1473354,7.912,17
1030009,6.6,29
68954,7.426,34
919642,4.0,1
362188,2.333,3
148172,6.0,1
846961,6.307,109
667820,4.7,3
658428,5.15,20
788032,0.0,0
54133,5.553,66
30421,7.3,328
1387628,10.0,1
1551,6.501,1678
315999,0.0,0
10076,4.671,35
790634,0.0,0
127874,5.8,10
543749,6.348,23
298312,6.3,5079
209557,5.0,5
427930,3.25,4
876355,0.0,0
41452,5.677,31
509312,7.0,3
457570,6.0,1
1017066,6.631,88
179036,5.8,9
511640,0.0,0
314095,6.393,3043
858423,6.0,1
66599,6.051,78
41180,5.861,274
1156829,5.0,1
8764,7.086,1351
68794,6.2,9
1453873,2.0,1
872489,0.0,0
407194,5.5,2
16166,6.152,128
40479,4.6,21
83932,5.652,23
1051335,3.0,1
536660,0.0,0
636132,6.0,1
545996,0.0,0
87867,6.0,48
8007,6.415,1605
45929,5.9,9
11901,7.319,1304
10202,6.158,2936
539435,0.0,0
12696,5.227,11
28422,7.9,504
452895,4.375,40
568337,3.0,2
71248,5.0,20
664469,6.064,1774
560992,0.0,0
1303090,0.0,0
602198,6.17,182
1298145,0.0,0
1511057,0.0,0
1110121,0.0,0
201982,6.8,5
41362,6.217,58
1153080,0.0,0
33367,4.3,28
29445,5.667,132
548810,3.7,3
72784,6.41,1546
554911,0.0,0
271714,7.076,734
489634,5.5,25
381564,7.0,1
21370,6.332,47
549435,6.136,253
1480424,8.3,5
81930,4.1,14
437440,6.8,4
27579,5.97,1469
241848,6.64,2092
1310088,0.0,0
45139,8.3,246
25538,7.932,648
292852,5.667,9
264965,0.0,0
1018398,0.0,0
307526,9.0,2
40574,6.993,68
15023,4.741,27
1013221,6.722,176
371918,0.0,0
1254135,6.624,182
345780,0.0,0
168647,7.0,2
18289,7.4,287
421560,6.6,152
1153399,6.247,75
352162,6.053,133
1514543,9.0,1
784752,0.0,0
9678,5.85,1938
1418736,7.0,1
217765,5.8,3
61227,4.125,8
29854,5.0,29
1187050,6.9,4
15661,5.7,75
668491,0.0,0
1301791,0.0,0
1141700,0.0,0
1181403,7.0,1
775567,3.0,3
312092,4.0,1
1263390,0.0,0
575813,8.1,534
252066,4.2,10
19173,5.64,357
361395,1.0,2
53932,6.381,291
111469,6.7,83
1319969,7.136,96
482462,0.0,0
42917,5.082,49
884359,0.0,0
850277,8.0,1
2639,7.251,1029
1051,7.5,2079
628704,7.165,303
1182222,5.727,11
1033974,0.0,0
544654,5.0,1
1356484,7.313,16
73448,7.313,32
1469464,10.0,1
1325734,0.0,0
862824,6.0,1
121739,10.0,1
848886,5.549,134
295121,1.0,2
930782,0.0,0
276935,6.545,165
276935,6.545,165
949229,6.828,119
1134639,0.0,0
306,5.9,2073
1576198,4.0,1
215182,5.0,1
856389,5.9,15
134434,5.75,22
1171612,7.0,3
21267,8.2,5
55224,7.2,11
1167681,6.8,6
257785,6.517,734
1004517,0.0,0
1377505,5.367,15
1258112,5.2,5
319888,7.169,2247
174783,5.115,26
1616993,0.0,0
1339333,8.4,5
1019444,4.39,41
649928,7.031,211
81383,1.5,6
1514125,6.0,1
748230,6.0,657
201474,4.0,2
316940,0.0,0
848194,0.0,0
11238,6.258,1947
10956,5.617,783
507143,6.11,482
773288,6.6,7
549434,0.0,0
19371,5.108,199
128612,5.25,18
538102,6.0,25
179,6.309,1534
149474,5.1,15
384957,0.0,0
367782,0.0,0
12279,5.142,2339
1478406,7.0,5
850277,8.0,1
10047,6.403,1565
972508,0.0,0
772515,5.86,372
823429,0.0,0
653708,6.729,120
1081422,0.0,0
759084,0.0,0
757951,0.0,0
376660,7.159,4205
1083129,9.0,1
1488600,0.0,0
696926,0.0,1
1380003,0.0,0
375745,4.9,7
126821,4.25,4
1314279,0.0,0
931541,8.9,7
488623,7.886,1286
433969,4.6,6
355401,6.2,4
886894,6.111,9
27579,5.97,1469
59965,5.845,2989
11649,5.733,975
915523,7.436,110
999722,5.672,329
577951,1.0,1
562734,0.0,0
1272166,5.83,282
1515379,0.0,0
557615,10.0,1
462358,6.7,3
302945,5.6,24
1431677,0.0,0
1100094,6.667,6
339727,0.0,0
301365,6.51,3884
508081,2.667,3
42310,5.6,13
4790,6.0,20
1098244,6.0,2
476424,3.0,21
318177,4.8,4
1160209,0.0,0
399366,7.283,1782
94196,6.813,120
21450,7.3,647
363343,6.665,243
170691,5.4,9
67236,5.8,29
1105884,3.75,4
310296,6.0,1
11024,6.092,2873
1168719,8.6,7
362901,0.0,0
9647,6.78,1662
1063877,6.319,943
1063877,6.319,943
266088,4.0,1
36401,5.9,27
738270,7.0,1
258097,2.0,3
567646,7.173,341
610691,1.0,1
220465,7.0,1
64685,6.98,2108
1694,7.048,1636
246265,0.0,0
1301795,8.0,1
4561,5.5,173
56358,6.0,26
839369,6.573,1000
651944,7.7,6
448987,4.1,7
1360389,0.0,0
528613,6.0,1
450087,4.05,10
18095,6.791,366
1450539,0.0,0
20544,7.871,294
461257,4.906,16
452895,4.375,40
746278,0.0,0
46651,7.4,23
161070,4.0,12
19904,5.816,950
473718,2.7,3
70816,6.23,50
289072,0.0,0
3112,7.863,1781
216282,6.055,2130
8834,6.617,1589
1008431,0.0,0
649040,4.7,3
968490,0.0,0
1399696,5.464,14
79542,1.0,2
974986,0.0,0
657432,0.0,0
1265146,0.0,0
1064101,0.0,0
13414,4.69,50
119029,5.1,5
731657,0.0,0
529183,0.0,0
10153,6.125,1770
408335,6.2,4
1461211,0.0,0
845,7.666,1841
13914,6.609,23
276466,6.0,6
748756,0.0,0
173779,4.9,9
652784,3.5,4
607447,3.2,5
11006,6.98,776
879309,0.0,0
879309,0.0,0
167,7.203,2668
1368338,10.0,1
379,7.5,1804
1093099,0.0,0
1073079,3.038,26
588108,6.548,84
116412,5.6,7
474560,4.3,13
297302,0.0,0
925392,0.0,0
13320,7.0,718
1375832,0.0,0
1210043,0.0,0
919482,0.0,0
115368,2.8,7
947583,0.0,0
16,7.9,1945
572444,0.0,0
378,7.049,2283
11248,6.147,129
197796,6.2,2139
32700,4.583,12
634429,7.443,229
209282,6.009,54
4379,6.212,1726
295693,6.453,7386
175646,2.5,4
723789,0.0,0
490804,5.5,2
258456,6.091,11
109421,6.61,3260
611456,0.0,0
1006851,5.414,116
9278,5.46,347
1257960,4.923,65
1319965,6.19,129
1567378,0.0,0
1086268,6.5,2
291302,5.0,1
245854,4.8,3
107488,4.042,12
1710,6.463,1213
14818,6.3,51
21032,7.306,2144
1492049,0.0,0
760497,7.413,69
190780,4.538,13
85265,5.9,9
1098249,0.0,0
385531,0.0,0
816977,4.723,247
305435,1.0,2
39144,6.864,365
486074,1.0,1
667820,4.7,3
658428,5.15,20
58925,7.194,279
421560,6.6,152
878361,7.549,335
1064101,0.0,0
13414,4.69,50
119029,5.1,5
731657,0.0,0
529183,0.0,0
10153,6.125,1770
408335,6.2,4
435590,10.0,3
1461211,0.0,0
845,7.666,1841
13914,6.609,23
276466,6.0,6
748756,0.0,0
173779,4.9,9
250140,7.1,12
607447,3.2,5
11006,6.98,776
879309,0.0,0
167,7.203,2668
1027232,0.0,0
36275,4.6,71
469579,0.0,0
21972,6.1,562
1119744,3.6,7
141783,3.9,8
308187,6.3,135
252403,5.9,9
584926,0.0,0
46883,5.8,22
1189923,0.0,0
499753,7.0,1
1017796,7.5,2
454312,5.2,29
312427,3.5,6
94996,4.692,13
10489,6.153,1106
589739,7.6,482
58151,6.236,2069
43894,5.4,22
479,6.007,1403
61185,5.4,43
58431,6.165,2272
24230,5.356,167
9725,6.199,1869
1440751,9.0,1
575659,6.94,84
844390,4.0,2
10991,6.529,671
346641,6.373,106
17111,7.293,1368
153158,6.991,539
17994,5.689,201
1454720,0.0,0
161454,4.7,3
1504268,0.0,0
15460,4.96,50
290525,6.0,2
1257169,3.5,2
736643,0.0,0
299003,6.0,1
1385771,6.0,1
688241,5.5,2
1015303,4.918,189
204065,4.833,6
969430,7.0,5
271714,7.076,734
1359070,0.0,0
106523,4.0,3
208847,2.667,3
64584,4.9,14
19173,5.64,357
922008,0.0,0
113448,5.813,16
179036,5.8,9
589761,6.2,556
373081,7.0,1
131453,6.0,9
946872,10.0,1
1451567,0.0,0
94996,4.692,13
43950,6.2,169
8845,6.3,1678
395721,0.0,0
901563,7.777,963
49822,5.452,21
11471,7.4,593
4195,6.3,63
853315,7.269,13
518497,7.125,108
1117614,0.0,0
564341,7.0,1
40247,6.196,163
13914,6.609,23
52653,4.1,95
1004517,0.0,0
29854,5.0,29
171507,0.0,0
19085,5.3,49
765534,3.0,2
110312,6.5,16
582922,5.8,68
27614,5.145,83
427822,6.5,2
1519486,7.0,1
1219548,6.4,10
116977,1.9,152
1317302,0.0,0
452254,0.0,0
84479,5.5,21
29419,2.7,37
1081497,0.0,0
469158,0.0,0
425379,6.0,1
249699,7.262,42
215283,5.25,4
8388,6.328,1108
623491,6.332,1789
601188,6.879,161
1098249,0.0,0
943919,4.8,27
12610,6.5,1067
10004,5.5,221
918000,0.0,0
62111,5.6,4
12596,5.865,430
35693,6.0,5
10124,3.8,35
503838,7.142,123
409397,0.0,0
69040,6.292,24
500458,7.584,131
209598,7.0,1
52212,5.1,105
39202,7.113,172
1125171,0.0,0
1013221,6.722,176
269259,6.0,1
36275,4.6,71
469579,0.0,0
21972,6.1,562
1461211,0.0,0
845,7.666,1841
13914,6.609,23
276466,6.0,6
367724,0.0,0
171696,0.0,0
250140,7.1,12
582376,4.0,1
11006,6.98,776
994143,5.356,357
814889,6.082,554
879309,0.0,0
167,7.203,2668
1027232,0.0,0
379,7.5,1804
1235976,0.0,0
1093099,0.0,0
1073079,3.038,26
187807,6.3,3
474560,4.3,13
90098,7.2,47
389107,5.6,7
1195398,0.0,0
773797,0.0,0
339727,0.0,0
943930,5.916,449
10908,6.137,346
454549,7.035,242
49696,5.9,18
1421827,0.0,0
304695,0.0,0
1317981,0.0,0
798893,5.0,2
43833,5.9,39
1083322,7.0,2
818516,7.0,1
799715,1.0,2
162346,6.3,13
1178464,7.047,32
1070885,6.8,4
1070885,6.8,4
860623,6.171,738
378709,0.0,0
78630,6.0,2
56301,2.2,6
1442046,10.0,1
1110358,7.068,693
1213882,0.0,0
186840,2.0,5
1369240,6.391,23
124248,2.0,2
121390,5.3,31
972508,0.0,0
461360,0.0,0
1385771,6.0,1
1191010,0.0,0
893694,5.1,20
1283671,6.4,7
1163258,7.925,220
74170,6.6,31
1013221,6.722,176
269259,6.0,1
36275,4.6,71
469579,0.0,0
21972,6.1,562
1119744,3.6,7
308187,6.3,135
100416,4.833,51
137818,5.4,11
46883,5.8,22
499753,7.0,1
371085,0.0,0
312427,3.5,6
10489,6.153,1106
1392912,0.0,0
606227,5.523,44
455236,6.3,563
58151,6.236,2069
43894,5.4,22
479,6.007,1403
980279,0.0,0
369588,7.8,2
145914,6.4,19
1081497,0.0,0
270204,6.818,11
193282,6.1,6
58662,5.0,1
1782,5.488,142
285353,7.0,3
406449,7.3,146
71668,4.323,1126
64720,7.051,1934
36800,6.1,187
6522,6.7,852
1069153,7.3,3
585381,6.3,41
511833,0.0,0
303318,5.0,6
615690,3.3,14
354287,5.608,1211
1277607,0.0,0
660000,7.403,538
81796,5.939,1948
1178129,0.0,0
1194620,0.0,0
538260,4.8,30
543753,5.543,58
222781,6.1,4
979959,7.0,1
853033,4.7,41
29130,5.8,89
1384922,0.0,0
770523,5.0,3
1366830,0.0,0
1324011,6.0,1
934257,0.0,0
460790,5.9,316
328368,4.0,1
9327,5.6,3062
152658,5.0,1
1068452,7.842,60
732713,5.3,173
10135,6.73,1457
54133,5.553,66
2001,6.7,1469
88591,6.4,29
34760,7.355,38
947798,0.0,0
75230,3.3,3
550278,6.6,14
1158915,7.162,191
1014006,5.0,1
81672,5.7,55
933067,0.0,0
573210,0.0,0
11024,6.092,2873
109335,6.379,33
1232493,7.924,271
321697,6.776,4311
1370702,7.4,8
1268464,0.0,0
1437256,4.0,1
52373,5.5,3
759175,6.813,831
715949,5.694,18
547207,9.5,2
538977,0.0,0
25756,6.083,187
354287,5.608,1211
132338,6.5,14
102889,3.5,4
11533,7.164,674
597897,0.0,0
960834,0.0,0
1009103,6.0,1
505505,8.5,2
506554,6.1,75
436932,6.187,75
68141,6.0,2
783572,3.423,13
9327,5.6,3062
152658,5.0,1
746278,0.0,0
419630,5.0,1
363281,0.0,0
244267,7.567,3403
566742,5.3,3
36800,6.1,187
9513,5.6,2321
42044,8.2,215
547792,4.0,2
200785,7.2,25
44857,4.1,72
353686,5.348,451
1371202,5.931,291
1200537,3.0,1
333381,6.1,1250
231164,5.9,30
122576,6.0,2
1134188,0.0,0
400650,6.512,3430
2142,6.795,1746
975112,2.0,1
839305,0.0,0
265660,0.0,0
1033968,0.0,0
845956,7.2,4
531876,6.902,1141
1031236,7.5,1
844143,6.962,26
1423386,4.0,1
19506,6.8,133
17610,4.99,1976
467600,5.5,6
40521,0.0,0
13969,6.163,991
390446,10.0,1
503913,3.0,3
657756,0.0,0
915984,3.0,4
22536,7.114,1052
740925,5.881,712
473509,0.0,0
374908,2.5,1
71,7.593,4026
979959,7.0,1
435590,10.0,3
1278263,7.563,427
482199,0.0,0
1108354,7.0,135
530544,0.0,0
367724,0.0,0
10735,6.303,1705
9869,6.7,1776
9615,6.539,7458
171696,0.0,0
7364,5.904,1600
250140,7.1,12
582376,4.0,1
292534,2.0,2
630240,6.332,1630
81322,7.0,7
31956,5.333,15
1526413,0.0,0
1133296,0.0,0
1186964,0.0,0
139575,6.0,12
462571,0.0,0
397415,5.568,331
51996,6.509,176
518245,5.2,16
329486,8.05,20
1833,6.845,589
9007,6.957,2523
70249,3.923,26
11510,5.2,367
1091494,6.0,1
198769,6.3,9
89093,6.2,5
998846,6.651,679
438679,7.733,15
1153399,6.247,75
568337,3.0,2
503902,5.3,192
285410,5.0,1
900407,5.0,1
1685,6.1,1432
1072876,5.922,290
496130,0.0,0
10004,5.5,221
8290,7.9,1439
320573,4.0,2
1163445,3.5,2
1473327,0.0,0
1233411,0.0,0
569323,3.0,1
549434,0.0,0
276906,4.972,18
441206,0.0,0
145682,7.0,6
1245782,0.0,0
911347,0.0,0
10035,5.743,483
404132,5.6,10
17100,4.511,88
1112355,0.0,0
943134,6.966,899
87367,5.0,8
1317276,7.4,8
932086,6.833,624
409564,6.5,53
352582,4.2,18
1068427,4.6,10
294272,6.375,2290
12531,6.772,237
482757,0.0,0
124821,4.1,7
15962,6.1,51
204178,5.6,11
1043922,0.0,0
433158,0.0,0
9946,6.082,1993
1293375,0.0,0
427719,6.7,105
68791,4.6,10
751741,6.368,276
21614,7.034,293
416477,7.334,2590
763638,0.0,0
1204892,6.039,153
628446,4.7,122
452832,5.456,1605
1042276,0.0,0
449662,7.1,14
250140,7.1,12
219041,7.7,3
817471,0.0,0
1177686,8.0,2
452068,5.3,284
191999,5.5,4
569681,0.0,0
409397,0.0,0
863873,7.197,427
664474,3.2,9
539437,6.8,6
34025,7.088,40
209598,7.0,1
1013221,6.722,176
269259,6.0,1
536230,8.0,1
1131764,5.5,2
100416,4.833,51
1134639,0.0,0
137818,5.4,11
38357,6.4,1606
12919,6.9,696
371085,0.0,0
2893,5.3,33
83932,5.652,23
7861,6.421,171
545569,6.0,4
11134,6.9,554
879003,4.5,2
410604,2.0,2
1388641,0.0,0
147905,5.9,22
1114019,0.0,0
875029,2.4,5
257371,4.111,9
706117,0.0,0
419454,0.0,0
255260,5.7,7
576836,6.0,3
280092,6.3,3555
1248576,0.0,0
430642,6.1,22
1550797,7.25,26
1123050,0.0,0
549903,7.0,2
353070,6.689,2972
1078642,5.144,52
448394,0.0,0
1341166,0.0,0
432707,5.0,8
358357,6.5,2
13600,6.344,1857
1053673,0.0,0
1027159,6.16,50
603661,7.272,1167
585032,6.0,4
11129,6.8,380
99594,3.25,12
188761,6.461,165
79070,5.906,160
176542,5.0,4
358511,4.579,19
334299,5.4,102
539435,0.0,0
1181403,7.0,1
72766,5.912,17
71670,5.1,1273
138419,4.7,23
13836,5.795,1790
8974,6.8,681
876792,7.4,422
755340,7.4,52
66537,5.2,21
34560,6.545,319
10044,6.5,233
1400590,0.0,0
25639,4.986,37
277597,5.1,128
1636,6.078,2051
214140,4.6,48
552934,6.5,6
47819,3.5,11
653484,5.0,2
257366,8.5,2
