Release_year,Runtime,Language,Adult,Vote_average
2008.0,92,en,0,7.316
1970.0,95,en,0,6.1
2020.0,125,hi,0,6.413
2017.0,9,pl,0,5.3
1987.0,119,en,0,6.8
2001.0,93,en,0,5.9
2019.0,148,hi,0,6.6
1999.0,108,en,0,4.107
2023.0,41,en,0,10.0
2014.0,85,tl,0,3.0
2022.0,85,fr,0,4.2
2023.0,39,en,0,0.0
1926.0,60,es,0,0.0
1957.0,90,it,0,4.0
1986.0,27,en,0,0.0
1991.0,90,es,0,6.0
2013.0,68,ja,0,6.2
1995.0,90,en,0,6.3
2018.0,142,en,0,8.0
2003.0,92,en,0,6.559
2002.0,82,cs,0,4.429
1993.0,101,en,0,6.578
1985.0,188,en,0,0.0
2017.0,97,en,0,6.453
1972.0,93,en,0,6.7
2008.0,102,en,0,5.832
2024.0,143,de,0,5.727
2012.0,90,en,0,3.785
2012.0,85,en,0,5.358
2005.0,102,en,0,5.1
1991.0,105,en,0,5.0
2025.0,98,en,0,5.575
1967.0,80,tr,0,7.0
1979.0,22,ja,0,5.0
1982.0,109,en,0,7.783
2013.0,7,en,0,0.0
2015.0,95,en,0,6.1
2006.0,91,en,0,5.0
2012.0,129,en,0,6.7
1997.0,95,en,0,2.833
1963.0,103,en,0,5.173
2022.0,4,tl,0,0.0
2022.0,65,ja,0,5.7
1997.0,83,en,0,3.0
2015.0,91,en,0,4.923
2017.0,128,en,0,1.0
2022.0,12,en,0,5.0
2011.0,14,ja,0,7.3
1990.0,125,en,0,7.0
2024.0,66,tl,0,7.4
1999.0,93,en,0,4.6
2017.0,98,ja,0,7.1
2003.0,91,is,0,5.045
2018.0,86,en,0,2.667
1955.0,110,en,0,6.65
2005.0,15,sv,0,6.0
2006.0,108,en,0,6.368
1989.0,104,de,0,7.0
2024.0,107,id,0,5.6
1985.0,95,fr,0,5.171
2009.0,96,en,0,3.8
2017.0,84,no,0,3.833
2024.0,82,ja,0,7.857
1975.0,86,en,0,3.786
1996.0,135,en,0,6.081
2022.0,99,en,0,6.6
1994.0,31,ja,0,7.6
1989.0,93,en,0,4.8
1968.0,148,hi,0,6.0
1960.0,88,sv,0,7.1
2008.0,114,en,0,5.9
2024.0,129,ja,0,6.909
2001.0,124,en,0,4.857
2003.0,103,en,0,5.2
1993.0,94,en,0,4.3
1999.0,158,en,0,6.403
2021.0,83,en,0,7.0
2005.0,115,en,0,6.353
2021.0,114,tl,0,5.3
2021.0,112,en,0,6.955
2016.0,99,en,0,6.434
1988.0,75,ja,0,7.67
1999.0,91,en,0,4.227
2018.0,86,en,0,6.2
2019.0,72,es,0,0.0
2013.0,3,en,0,0.0
2022.0,136,ja,0,8.298
2005.0,85,en,0,7.114
2015.0,92,ja,0,5.6
2025.0,113,en,0,7.838
1974.0,90,en,0,0.0
2022.0,22,hi,0,0.0
2025.0,95,es,0,8.6
1985.0,213,nl,0,0.0
2004.0,95,en,0,4.5
1997.0,95,en,0,0.0
2022.0,103,en,0,6.351
1993.0,100,en,0,7.4
2012.0,100,sv,0,4.8
1996.0,84,de,0,6.5
1963.0,30,de,0,0.0
2004.0,15,es,0,0.0
1998.0,82,en,0,6.526
2025.0,104,fr,0,6.045
1966.0,132,fr,0,7.9
1990.0,90,en,0,4.3
2024.0,90,en,0,6.273
1921.0,60,en,0,0.0
2011.0,90,de,0,6.117
1912.0,10,en,0,0.0
2024.0,8,fr,0,0.0
2001.0,63,ja,0,6.723
2010.0,97,es,0,5.5
2016.0,105,fr,0,7.7
1970.0,5,en,0,5.2
2018.0,96,ja,0,1.0
2013.0,101,en,0,0.0
1968.0,140,en,0,6.2
1997.0,89,en,0,6.5
2021.0,89,ms,0,4.0
1974.0,110,de,0,0.0
2021.0,75,ja,0,4.8
1988.0,20,en,0,0.0
1981.0,99,es,0,6.371
2014.0,112,en,0,6.818
2009.0,80,en,0,1.667
1993.0,102,sv,0,5.974
2025.0,110,fr,0,5.77
2000.0,106,en,0,5.719
2020.0,130,en,0,7.668
1992.0,108,nl,0,6.867
2003.0,25,en,0,7.3
2015.0,16,en,0,6.4
2012.0,120,lt,0,5.772
2024.0,17,en,0,0.0
1976.0,55,tr,0,2.0
2006.0,15,es,0,5.9
2021.0,64,pt,0,0.0
2025.0,25,de,0,0.0
1970.0,90,en,0,2.5
1949.0,68,en,0,4.2
1985.0,154,en,0,7.732
2014.0,7,en,0,8.0
2013.0,75,en,0,4.833
1983.0,107,en,0,4.8
1931.0,103,de,0,0.0
2007.0,90,en,0,7.4
2000.0,94,en,0,5.0
2015.0,100,en,0,6.024
2006.0,123,pl,0,6.5
2023.0,67,fr,0,7.068
2012.0,95,en,0,4.5
2013.0,104,en,0,5.865
2020.0,19,fr,0,5.4
1935.0,49,en,0,4.7
1991.0,127,it,0,6.0
2003.0,117,tl,0,9.5
2023.0,118,en,0,6.06
2018.0,93,fr,0,5.2
2016.0,113,en,0,6.2
2015.0,100,en,0,6.525
1919.0,55,da,0,5.7
2016.0,70,tr,0,0.0
2004.0,2,en,0,0.0
1921.0,84,sv,0,6.0
2021.0,19,hr,0,0.0
2016.0,100,id,0,0.0
2005.0,83,en,0,5.6
2008.0,150,en,0,6.7
2015.0,98,en,0,5.1
2016.0,104,en,0,7.409
2017.0,120,ml,0,3.0
2002.0,30,en,0,5.1
2022.0,75,en,0,0.0
2017.0,28,pt,0,7.0
1982.0,100,en,0,6.0
2012.0,91,en,0,5.2
1936.0,89,en,0,6.3
2020.0,4,en,0,7.0
2002.0,92,ja,0,6.758
1934.0,103,en,0,6.493
2008.0,115,az,0,0.0
1988.0,107,en,0,6.67
1985.0,87,en,0,5.772
2008.0,107,de,0,7.481
2014.0,49,fr,0,0.0
2024.0,120,en,0,6.337
1993.0,111,en,0,5.3
2026.0,84,en,0,0.0
2013.0,88,en,0,5.8
1934.0,93,de,0,4.2
2004.0,88,en,0,3.9
1994.0,100,en,0,6.1
2025.0,90,en,0,2.4
2016.0,108,en,0,4.8
2010.0,15,en,0,0.0
2005.0,136,en,0,7.495
2004.0,82,en,0,4.7
1997.0,107,en,0,6.18
2025.0,103,en,0,6.9
2017.0,15,fi,0,6.3
1998.0,112,en,0,5.3
2008.0,107,ja,0,4.8
2010.0,104,en,0,6.845
2008.0,84,en,0,3.34
2009.0,96,en,0,5.5
1992.0,140,en,0,6.8
2022.0,14,pt,0,0.0
1976.0,97,en,0,0.0
2000.0,95,en,0,6.6
2025.0,144,zh,0,6.556
1999.0,100,en,0,5.7
1996.0,78,no,0,9.0
1985.0,93,en,0,6.541
1984.0,135,ja,0,9.7
2021.0,85,en,0,8.0
2023.0,92,tl,0,4.6
1971.0,95,hu,0,6.4
2014.0,65,en,0,6.0
1979.0,78,sk,0,0.0
1934.0,55,en,0,0.0
2004.0,11,ja,0,7.172
1999.0,84,en,0,4.577
1995.0,100,en,0,6.4
2001.0,90,en,0,2.778
2020.0,11,tl,0,5.0
2013.0,10,en,0,0.0
2024.0,145,en,0,0.0
2010.0,99,en,0,6.6
1976.0,105,ar,0,10.0
2013.0,73,en,0,5.7
2017.0,87,da,0,6.275
2019.0,124,ta,0,6.526
1950.0,81,sv,0,0.0
2010.0,85,is,0,5.7
2002.0,28,sv,0,5.8
2025.0,91,fr,0,6.6
1989.0,103,hu,0,0.0
1943.0,97,da,0,7.966
2025.0,80,no,0,7.8
1997.0,82,en,0,5.6
2024.0,142,hi,0,0.0
2017.0,105,en,0,4.0
1986.0,44,en,0,6.3
2009.0,85,fr,0,6.0
1975.0,68,ja,0,5.0
1967.0,93,en,0,4.115
2016.0,63,ja,0,7.5
1984.0,105,en,0,6.4
2022.0,89,it,0,6.956
2014.0,75,en,0,5.9
2012.0,86,en,0,7.4
2016.0,119,ja,0,6.4
2018.0,97,uk,0,4.6
2012.0,80,en,0,5.7
2000.0,104,en,0,6.7
1969.0,72,sv,0,6.846
1991.0,112,en,0,5.2
2017.0,90,no,0,6.5
2014.0,34,pt,0,3.7
1993.0,105,en,0,6.392
2003.0,83,en,0,6.839
2020.0,112,ko,0,7.504
1992.0,118,en,0,6.705
2004.0,114,en,0,5.918
2019.0,76,en,0,5.0
2015.0,109,es,0,6.756
1995.0,29,en,0,5.4
2009.0,89,en,0,4.3
2008.0,99,en,0,6.482
2015.0,100,fr,0,5.4
1984.0,93,en,0,6.75
1983.0,100,en,0,4.5
2023.0,102,fr,0,6.672
2020.0,135,fr,0,7.4
2019.0,116,fr,0,7.529
2016.0,105,pa,0,0.0
2011.0,124,en,0,6.8
1932.0,76,en,0,6.0
2024.0,87,da,0,7.7
2022.0,101,de,0,5.672
2002.0,80,en,0,4.0
2009.0,124,de,0,5.735
1986.0,96,tr,0,0.0
2024.0,96,en,0,5.503
2023.0,11,en,0,10.0
2017.0,4,en,0,6.673
1958.0,115,en,0,7.0
1959.0,91,hu,0,0.0
2017.0,98,en,0,6.1
1991.0,237,zh,0,8.286
2010.0,107,en,0,6.227
1968.0,25,en,0,5.0
1968.0,74,cs,0,6.4
2024.0,104,en,0,6.578
2014.0,104,en,0,6.247
2017.0,15,en,0,8.0
2015.0,133,en,0,6.88
2022.0,106,it,0,5.4
2017.0,109,en,0,6.3
2001.0,10,en,0,0.0
2019.0,101,en,0,5.7
1986.0,94,en,0,2.6
2014.0,117,ja,0,7.117
1965.0,97,en,0,6.6
2023.0,114,sv,0,6.184
1994.0,111,en,0,7.068
2016.0,108,en,0,7.288
1994.0,92,fr,0,7.447
1972.0,87,en,0,5.798
2005.0,86,da,0,6.776
1993.0,30,en,0,0.0
2021.0,22,ro,0,6.0
2023.0,93,es,0,4.667
2023.0,80,pt,0,5.6
1980.0,96,pl,0,6.7
1993.0,128,en,0,6.964
2005.0,81,sr,0,0.0
2000.0,135,tl,0,5.9
2001.0,89,en,0,2.5
1982.0,96,fr,0,0.0
2018.0,110,en,0,7.3
2024.0,100,fr,0,5.902
1996.0,144,ta,0,7.2
2010.0,84,en,0,3.667
1946.0,94,en,0,7.1
2024.0,106,en,0,5.704
2015.0,101,en,0,4.3
1996.0,95,es,0,3.5
1991.0,52,ja,0,6.5
2024.0,118,ko,0,6.9
2010.0,133,en,0,6.096
1993.0,105,en,0,4.464
2015.0,14,en,0,2.0
2016.0,88,fi,0,5.8
1991.0,90,en,0,5.902
2015.0,69,ja,0,0.0
2012.0,105,es,0,6.6
1993.0,93,en,0,3.533
1971.0,92,en,0,7.601
2014.0,22,en,0,7.001
2022.0,90,en,0,4.8
2012.0,93,fr,0,5.8
1954.0,92,da,0,6.2
2018.0,3,en,0,10.0
2009.0,23,pl,0,5.0
1983.0,99,pt,0,5.711
2000.0,99,en,0,7.008
2018.0,87,en,0,6.9
2020.0,102,fr,0,5.987
1972.0,90,en,0,5.667
2008.0,135,ta,0,0.0
1935.0,71,en,0,6.0
1951.0,82,de,0,5.5
2019.0,98,pt,0,7.792
1998.0,90,en,0,6.812
2025.0,17,en,0,0.0
2024.0,130,ja,0,0.0
2015.0,84,en,0,5.947
1965.0,93,pl,0,5.8
2000.0,88,en,0,5.282
2010.0,104,en,0,5.866
2004.0,105,en,0,6.163
2005.0,107,en,0,6.705
1988.0,255,lt,0,0.0
2025.0,93,it,0,6.218
2004.0,88,en,0,2.0
1955.0,102,da,0,6.3
1988.0,92,en,0,5.148
2018.0,103,hr,0,7.2
2015.0,83,ms,0,2.0
2020.0,83,en,0,5.9
2013.0,106,en,0,6.025
2003.0,101,en,0,7.061
2003.0,102,en,0,6.296
1988.0,83,en,0,3.95
1973.0,93,en,0,7.334
2006.0,91,en,0,3.7
2024.0,108,en,0,5.4
1981.0,197,hi,0,7.1
1989.0,126,zh,0,7.11
2003.0,134,en,0,5.633
2013.0,68,en,0,4.25
1975.0,136,en,0,5.2
2024.0,108,en,0,5.654
1989.0,98,en,0,6.0
1997.0,95,fr,0,4.0
2016.0,29,de,0,6.5
2023.0,123,fr,0,5.81
2018.0,80,en,0,5.906
2018.0,102,en,0,5.9
2010.0,7,en,0,5.0
2008.0,86,en,0,3.2
1974.0,165,en,0,7.003
2021.0,77,fr,0,6.303
2005.0,112,fr,0,5.2
2004.0,100,ja,0,7.336
2025.0,103,en,0,2.0
1997.0,115,pt,0,6.6
2023.0,6,en,0,0.0
2021.0,107,en,0,5.215
2023.0,108,en,0,6.539
2022.0,76,no,0,7.0
2009.0,83,sv,0,1.0
2010.0,91,en,0,7.0
1981.0,113,de,0,6.931
2023.0,94,en,0,6.06
2017.0,123,en,0,6.4
2000.0,106,es,0,4.0
2011.0,8,en,0,0.0
2022.0,27,de,0,0.0
1961.0,20,cs,0,5.8
2018.0,98,en,0,6.535
1994.0,80,en,0,2.3
2008.0,28,en,0,0.0
2015.0,106,no,0,5.309
2023.0,88,ms,0,0.0
1974.0,74,en,0,6.5
2014.0,128,fr,0,5.9
1991.0,94,en,0,3.5
1964.0,33,es,0,6.333
2018.0,90,de,0,5.9
2001.0,100,ja,0,7.168
1999.0,90,en,0,4.5
1987.0,80,it,0,4.8
2025.0,129,ms,0,6.0
2009.0,14,fr,0,7.0
2007.0,83,en,0,7.1
2006.0,84,en,0,4.2
2019.0,90,tl,0,6.2
1953.0,98,hu,0,7.4
2024.0,7,en,0,0.0
2007.0,94,fr,0,6.147
1981.0,94,en,0,4.9
1975.0,86,fr,0,4.5
2003.0,5,ja,0,5.4
2020.0,85,en,0,4.2
2015.0,111,en,0,7.1
2009.0,106,en,0,6.358
2016.0,81,bs,0,6.2
1966.0,189,en,0,6.3
2020.0,21,ja,0,0.0
2010.0,99,fr,0,4.805
1953.0,137,ja,0,8.169
2015.0,11,en,0,0.0
1941.0,89,en,0,7.182
2015.0,93,sl,0,6.5
2015.0,95,ja,0,7.46
2015.0,3,en,0,7.1
2014.0,92,en,0,2.0
2021.0,100,en,0,5.8
1999.0,158,ta,0,6.25
1978.0,49,en,0,5.0
1995.0,102,en,0,6.352
2020.0,28,en,0,6.0
1977.0,162,hi,0,6.6
2002.0,83,en,0,4.25
1984.0,84,de,0,5.0
2017.0,89,is,0,6.7
1998.0,87,en,0,2.2
1970.0,103,en,0,6.8
2004.0,81,hu,0,2.333
1997.0,96,en,0,7.251
1999.0,92,en,0,5.8
2023.0,142,ko,0,7.493
2017.0,44,nl,0,0.0
2000.0,13,it,0,5.5
2015.0,92,en,0,0.0
1974.0,107,pl,0,0.0
2008.0,82,pt,0,4.857
2006.0,82,en,0,5.544
1975.0,83,en,0,0.0
2017.0,95,en,0,2.9
1998.0,105,en,0,8.098
2025.0,81,es,0,5.8
1985.0,95,ja,0,0.0
2003.0,82,en,0,2.904
2007.0,102,en,0,6.421
2011.0,14,en,0,4.667
2011.0,19,es,0,6.0
2002.0,110,es,0,1.0
2017.0,99,en,0,7.3
2017.0,89,en,0,5.807
2014.0,102,fr,0,6.017
1999.0,94,en,0,5.945
2017.0,100,en,0,0.0
1981.0,113,en,0,7.0
2019.0,12,en,0,7.0
1956.0,78,en,0,6.9
2021.0,130,ta,0,6.529
2021.0,106,pl,0,6.8
2023.0,99,en,0,3.667
2013.0,112,en,0,6.121
1972.0,80,en,0,8.0
1939.0,20,en,0,0.0
1982.0,96,tr,0,4.6
2009.0,115,en,0,5.6
2025.0,90,ms,0,6.0
2006.0,110,en,0,5.103
1962.0,79,fi,0,0.0
2022.0,124,en,0,7.151
1969.0,111,en,0,5.5
2025.0,22,en,0,7.25
2008.0,450,tl,0,7.2
1995.0,100,en,0,5.5
2020.0,102,en,0,6.823
2015.0,133,cs,0,5.0
1985.0,94,en,0,5.267
2001.0,106,en,0,6.415
2019.0,9,en,0,0.0
2009.0,91,en,0,5.4
2011.0,42,en,0,0.0
2024.0,96,ko,0,7.212
2019.0,113,en,0,3.8
2022.0,110,en,0,0.0
2024.0,25,en,0,6.91
2014.0,10,en,0,5.0
2017.0,12,en,0,7.5
2018.0,105,en,0,6.5
1977.0,104,en,0,4.875
2018.0,84,id,0,0.0
1992.0,31,en,0,8.0
2019.0,113,en,0,7.0
1995.0,99,en,0,6.962
2019.0,117,en,0,6.215
1934.0,79,en,0,6.466
1963.0,86,fr,0,6.8
2018.0,113,ja,0,7.0
2024.0,113,id,0,7.4
1955.0,77,en,0,0.0
1985.0,176,fr,0,6.0
2006.0,60,sv,0,10.0
1974.0,96,it,0,5.7
1996.0,115,tl,0,0.0
2024.0,101,ms,0,6.0
1956.0,84,en,0,5.3
2000.0,42,en,0,6.8
1997.0,13,pt,0,6.7
1987.0,83,en,0,5.231
1996.0,90,en,0,4.6
1995.0,99,zh,0,7.7
2006.0,167,en,0,6.348
1988.0,58,ja,0,5.3
1951.0,171,en,0,7.092
1993.0,108,ja,0,7.268
2011.0,16,en,0,0.0
1990.0,112,en,0,4.4
2017.0,111,en,0,5.6
2024.0,106,nl,0,5.3
1987.0,52,fi,0,5.0
2022.0,96,en,0,4.8
2021.0,136,ru,0,6.2
1969.0,82,fr,0,6.7
1999.0,97,en,0,5.7
2015.0,281,es,0,4.2
2019.0,111,en,0,6.535
1972.0,95,en,0,5.719
2020.0,95,en,0,5.029
2015.0,100,sv,0,6.2
1980.0,97,da,0,6.0
1979.0,85,en,0,4.188
1969.0,140,hi,0,0.0
2005.0,105,en,0,6.005
1953.0,118,en,0,7.342
2023.0,104,en,0,6.6
1982.0,102,hu,0,6.455
2015.0,105,es,0,7.019
1960.0,67,ja,0,0.0
2021.0,117,fi,0,6.6
1974.0,136,ro,0,10.0
2017.0,91,en,0,5.3
2016.0,105,fr,0,4.695
2011.0,103,en,0,4.738
2019.0,20,en,0,3.5
2020.0,56,en,0,4.0
2013.0,138,hi,0,6.0
2011.0,115,de,0,6.257
1980.0,163,hi,0,6.9
2001.0,122,fr,0,5.1
2008.0,19,en,0,7.0
1979.0,90,fr,0,4.3
2017.0,88,es,0,7.9
2024.0,104,en,0,5.9
1946.0,104,en,0,6.125
2022.0,98,pl,0,5.5
2013.0,93,ja,0,6.1
1989.0,84,sv,0,0.0
2013.0,90,ro,0,8.0
1979.0,85,de,0,0.0
2003.0,110,en,0,6.305
2024.0,71,tl,0,5.0
1983.0,130,ml,0,6.0
2021.0,100,fr,0,4.861
1986.0,72,en,0,2.0
2021.0,11,en,0,10.0
2006.0,90,en,0,4.3
2023.0,16,en,0,8.0
2023.0,97,es,0,5.86
2018.0,104,en,0,7.161
1996.0,81,en,0,5.417
2020.0,96,es,0,6.0
1984.0,106,en,0,6.8
1994.0,127,en,0,6.891
2006.0,104,en,0,1.7
2018.0,96,da,0,5.1
2025.0,128,en,0,6.9
2012.0,25,en,0,6.6
2004.0,120,en,0,6.0
1968.0,94,it,0,5.192
1997.0,90,ja,0,3.5
2026.0,107,en,0,0.0
2011.0,139,en,0,6.727
1985.0,51,en,0,7.0
1980.0,90,fr,0,3.5
1977.0,93,en,0,7.734
2023.0,10,en,0,0.0
1999.0,90,ja,0,0.0
2025.0,100,en,0,5.229
2001.0,101,pt,0,6.23
2011.0,110,en,0,5.2
2009.0,85,en,0,2.936
2004.0,103,en,0,4.0
2022.0,87,pt,0,4.667
1996.0,95,en,0,6.3
2012.0,9,en,0,4.0
2016.0,92,ko,0,7.2
1987.0,260,mo,0,2.0
2007.0,20,en,0,0.0
2007.0,91,de,0,4.625
2015.0,119,en,0,7.015
2024.0,13,en,0,0.0
1974.0,98,en,0,7.2
1972.0,129,it,0,6.911
2002.0,96,en,0,6.5
2019.0,105,en,0,6.1
2021.0,76,en,0,0.0
1982.0,98,en,0,5.164
2023.0,23,pl,0,0.0
1989.0,93,en,0,6.3
2023.0,106,tl,0,3.6
2011.0,7,it,0,0.0
1977.0,96,en,0,6.98
1965.0,90,it,0,6.2
2025.0,91,fr,0,4.885
2020.0,108,fr,0,5.213
2009.0,18,en,0,0.0
2017.0,12,en,0,0.0
1935.0,60,en,0,6.0
1996.0,10,id,0,0.0
2023.0,87,en,0,7.3
1968.0,65,fr,0,4.0
2009.0,88,en,0,4.7
2024.0,15,tl,0,0.0
2007.0,30,en,0,0.0
2021.0,65,ru,0,8.0
2024.0,182,de,0,7.988
1998.0,131,en,0,6.532
2020.0,100,eu,0,6.0
2006.0,84,en,0,2.333
2003.0,90,fr,0,5.922
1990.0,61,ja,0,6.5
2002.0,93,nl,0,3.333
1973.0,130,en,0,7.532
2019.0,125,en,0,7.491
2016.0,119,de,0,5.667
2013.0,97,en,0,6.113
1995.0,124,en,0,6.463
2006.0,98,th,0,6.3
2012.0,17,en,0,0.0
2005.0,124,hi,0,6.5
2013.0,150,te,0,4.0
1993.0,98,nl,0,6.029
2018.0,108,ar,0,6.8
2022.0,93,en,0,2.5
2025.0,147,ml,0,7.912
2022.0,116,da,0,6.6
2000.0,198,en,0,7.426
1963.0,105,pl,0,4.0
2001.0,85,en,0,6.0
2023.0,100,en,0,6.307
1970.0,60,ja,0,4.7
2021.0,83,pt,0,0.0
1981.0,93,en,0,5.553
1987.0,95,zh,0,7.3
2024.0,66,ko,0,10.0
1990.0,115,en,0,6.501
2012.0,43,da,0,0.0
2005.0,93,en,0,4.671
2018.0,6,en,0,0.0
2012.0,94,fr,0,5.8
2018.0,98,en,0,6.348
2015.0,94,en,0,6.3
2013.0,83,en,0,5.0
2016.0,96,en,0,3.25
2021.0,14,pt,0,0.0
1983.0,87,en,0,5.677
2017.0,94,id,0,6.0
2013.0,89,nl,0,5.8
1998.0,145,ta,0,0.0
2017.0,141,en,0,6.393
2012.0,15,en,0,6.0
1992.0,102,en,0,6.051
2010.0,88,en,0,5.861
2018.0,1,es,0,5.0
1984.0,90,en,0,7.086
1988.0,90,pl,0,6.2
1950.0,77,en,0,5.5
2008.0,83,fi,0,6.152
1998.0,95,fr,0,4.6
1949.0,87,en,0,5.652
2007.0,82,id,0,0.0
2019.0,99,en,0,6.0
2017.0,75,es,0,0.0
2000.0,96,en,0,6.0
1992.0,95,en,0,5.9
1973.0,105,en,0,7.319
2008.0,99,en,0,6.158
2003.0,93,de,0,5.227
2008.0,237,ja,0,7.9
2017.0,75,en,0,4.375
1980.0,95,it,0,3.0
2004.0,106,ko,0,5.0
2022.0,134,en,0,6.064
1953.0,90,fr,0,0.0
2023.0,100,en,0,0.0
2019.0,95,en,0,6.17
2025.0,88,en,0,0.0
1936.0,7,en,0,6.8
1985.0,113,en,0,4.3
1987.0,106,da,0,5.667
2008.0,87,fr,0,3.7
2014.0,103,en,0,6.41
2018.0,15,en,0,0.0
2015.0,120,en,0,7.076
2017.0,110,ja,0,5.5
1995.0,155,en,0,7.0
2000.0,89,en,0,6.332
2019.0,85,nl,0,6.136
2025.0,105,de,0,8.3
2007.0,106,es,0,4.1
2017.0,60,ja,0,6.8
2010.0,104,en,0,5.97
2014.0,101,en,0,6.64
2007.0,24,de,0,0.0
1979.0,117,en,0,8.3
2000.0,174,zh,0,7.932
2014.0,24,pt,0,5.667
2009.0,95,en,0,0.0
1967.0,171,hi,0,9.0
1924.0,80,en,0,6.993
2006.0,86,en,0,4.741
2023.0,94,it,0,6.722
2000.0,96,es,0,0.0
2025.0,112,fr,0,6.624
1937.0,58,en,0,0.0
1989.0,105,ja,0,7.4
2017.0,114,eu,0,6.6
2025.0,170,ta,0,6.247
2016.0,93,es,0,6.053
1974.0,88,sh,0,9.0
1999.0,84,ja,0,0.0
2000.0,90,en,0,5.85
2025.0,118,sr,0,7.0
1997.0,78,is,0,5.8
2001.0,95,en,0,4.125
1974.0,94,en,0,5.0
2023.0,65,en,0,6.9
2007.0,92,en,0,5.7
2019.0,19,fr,0,0.0
2024.0,12,en,0,0.0
2023.0,104,en,0,7.0
2020.0,92,en,0,3.0
1982.0,92,it,0,4.0
2023.0,12,en,0,0.0
2019.0,135,zh,0,8.1
1996.0,93,en,0,4.2
2008.0,102,es,0,5.64
2015.0,16,en,0,1.0
1990.0,95,es,0,6.381
1978.0,86,en,0,6.7
2025.0,93,en,0,7.136
2017.0,8,en,0,0.0
2010.0,98,en,0,5.082
2021.0,5,en,0,8.0
1971.0,104,en,0,7.5
2021.0,103,ko,0,7.165
2019.0,123,mr,0,0.0
1975.0,94,en,0,5.0
2026.0,137,de,0,7.313
2011.0,116,da,0,7.313
2025.0,91,pl,0,10.0
2026.0,105,en,0,0.0
2021.0,72,sl,0,6.0
1997.0,77,en,0,10.0
2021.0,83,en,0,5.549
1966.0,12,sk,0,0.0
2014.0,129,hi,0,6.545
2023.0,163,ta,0,6.828
1979.0,16,es,0,0.0
2025.0,80,en,0,4.0
1936.0,66,en,0,5.0
2022.0,109,it,0,5.9
1992.0,49,en,0,5.75
2002.0,82,da,0,8.2
2023.0,100,en,0,6.8
2017.0,107,en,0,6.517
2024.0,58,en,0,5.367
2025.0,94,en,0,5.2
2016.0,106,en,0,7.169
2013.0,75,de,0,5.115
2026.0,106,hi,0,0.0
2025.0,102,en,0,8.4
2023.0,93,en,0,4.39
2021.0,30,en,0,7.031
2007.0,88,en,0,1.5
2025.0,73,ko,0,6.0
1973.0,103,pt,0,4.0
1939.0,107,sv,0,0.0
1996.0,81,en,0,6.258
2001.0,91,en,0,5.617
2018.0,92,en,0,6.11
2021.0,150,ta,0,6.6
2018.0,94,pt,0,0.0
1993.0,84,en,0,5.108
1996.0,90,en,0,5.25
2017.0,94,tr,0,6.0
2005.0,128,en,0,6.309
1997.0,110,en,0,5.1
2001.0,5,en,0,0.0
2003.0,84,en,0,5.142
2025.0,81,en,0,7.0
2013.0,108,id,0,0.0
1991.0,78,hi,0,0.0
2020.0,114,bn,0,0.0
2016.0,105,en,0,7.159
1999.0,112,en,0,4.25
2016.0,94,en,0,4.6
2015.0,11,nl,0,6.2
2022.0,128,ca,0,6.111
2011.0,106,en,0,5.845
1987.0,106,en,0,5.733
2023.0,105,en,0,7.436
1997.0,91,en,0,1.0
2025.0,101,en,0,5.83
2018.0,107,en,0,10.0
2016.0,13,en,0,6.7
2014.0,91,ko,0,5.6
2026.0,95,no,0,0.0
2023.0,89,en,0,6.667
2017.0,80,ko,0,2.667
1984.0,116,en,0,5.6
1974.0,132,fr,0,6.0
2017.0,81,en,0,6.0
2017.0,81,en,0,3.0
1995.0,100,en,0,4.8
2016.0,96,en,0,0.0
2017.0,111,es,0,7.283
2012.0,78,fr,0,6.813
1993.0,131,en,0,7.3
2017.0,143,hi,0,6.665
1994.0,76,en,0,5.4
2003.0,115,fr,0,5.8
1993.0,95,en,0,6.0
2004.0,93,en,0,6.092
2026.0,147,de,0,8.6
1988.0,101,en,0,6.78
2024.0,92,en,0,6.319
1992.0,92,sr,0,4.0
2003.0,113,pl,0,5.9
2019.0,75,pt,0,7.0
2007.0,90,en,0,2.0
2019.0,111,ko,0,7.173
1919.0,101,sv,0,1.0
2006.0,100,de,0,7.0
2011.0,129,en,0,6.98
1985.0,86,en,0,7.048
1989.0,114,pl,0,0.0
2023.0,10,hi,0,8.0
1975.0,97,fr,0,5.5
1999.0,118,de,0,6.0
2021.0,145,ja,0,7.7
1980.0,87,et,0,4.1
2024.0,79,en,0,0.0
2004.0,145,te,0,6.0
1993.0,85,en,0,4.05
1997.0,45,ja,0,6.791
2004.0,110,en,0,7.871
2017.0,75,en,0,4.906
2004.0,108,id,0,0.0
2008.0,104,pt,0,7.4
1996.0,94,en,0,4.0
2017.0,102,en,0,2.7
1955.0,93,en,0,7.863
2014.0,89,en,0,6.055
1997.0,135,en,0,6.617
1986.0,49,ja,0,0.0
1962.0,75,fi,0,4.7
2021.0,126,ar,0,0.0
2025.0,103,de,0,5.464
2009.0,92,en,0,1.0
2010.0,20,en,0,0.0
2019.0,30,cs,0,0.0
1943.0,14,fi,0,0.0
2005.0,90,it,0,0.0
2006.0,85,en,0,4.69
1977.0,84,ja,0,5.1
1936.0,80,en,0,0.0
1998.0,134,en,0,6.125
2016.0,109,th,0,6.2
2026.0,90,en,0,0.0
1951.0,101,en,0,7.666
2006.0,94,de,0,6.609
